,act_percent_took_exam,asian_percent,black_percent,class_grad_year,college_career_readiness_index,college_nys_private,college_nys_public,college_out_of_state,college_readiness_index,cuny_2yr,cuny_4yr,dbn,disability_percent,district_admin_code,district_geo_code,dropouts_percent,ell_percent,enrollment,grade8_english,grade8_math,graduation_rate,hispanic_percent,male_percent,post-secondary_enroll_rate,poverty_percent,public_service,regents_algebra,regents_english,sat_math,sat_percent_took_exam,sat_reading,sat_score_overall,sat_writing,school_desc,school_environment_survey,self-contained_percent,student_attendance_rate,teacher_attendance,vocational_prog,white_percent,zip_code,school_day_length
865,0.134,0.315328,0.119708,2014,0.651,0.039,0.078,0.022,0.463,0.431,0.078,25Q670,0.246715,25.0,25.0,0.0408163,0.128467,685.0,2.422938,2.418407,0.819,0.357664,0.556204378605,0.648,0.824817538261,0.0,73.0,75.0,458.0,0.685,422.0,1306.0,426.0,General Academic,0.91,0.064234,0.893,0.966,0.0,0.20146,11366.0,390.0
866,0.174,0.448732,0.185777,2014,0.67,0.117,0.153,0.073,0.606,0.25,0.164,26Q415,0.148842,26.0,26.0,0.0457782,0.056229,3628.0,2.912245,2.899232,0.841,0.193219,0.480429977179,0.757,0.556504964828,0.0,74.0,74.0,571.0,0.736,508.0,1595.0,516.0,General Academic,0.82,0.060088,0.922,0.953,0.0,0.159316,11364.0,420.0
867,0.198,0.526861,0.077871,2014,0.719,0.106,0.125,0.03,0.652,0.27,0.21,26Q430,0.155249,26.0,26.0,0.036239,0.13652,4058.0,2.865887,2.956274,0.86,0.237063,0.506407082081,0.741,0.753080308437,0.0,81.0,77.0,559.0,0.765,489.0,1538.0,490.0,General Academic,0.93,0.084771,0.917,0.96,0.0,0.144899,11365.0,405.0
868,0.053,0.254294,0.5625,2014,0.263,0.056,0.071,0.029,0.158,0.181,0.116,26Q435,0.135496,26.0,26.0,0.157119476,0.117366,2096.0,2.328608,2.1542,0.541,0.135496,0.543416023254,0.453,0.672232806683,0.0,64.0,67.0,422.0,0.407,416.0,1253.0,415.0,General Academic,0.73,0.070134,0.821,0.966,0.0,0.027195,11427.0,367.0
869,0.097,0.403271,0.125579,2014,0.932,0.102,0.158,0.048,0.62,0.32,0.163,26Q495,0.162296,26.0,26.0,0.0283019,0.056464,3241.0,2.829801,2.772221,0.907,0.274915,0.501388430595,0.791,0.733724176884,0.0,71.0,75.0,532.0,0.812,485.0,1511.0,494.0,General Academic,0.84,0.057698,0.912,0.951,0.0,0.190373,11361.0,450.0
870,0.124,0.250859,0.456186,2014,0.505,0.105,0.159,0.061,0.405,0.34,0.071,26Q566,0.209622,26.0,26.0,0.0376712,0.021478,1164.0,2.643569,2.511678,0.904,0.184708,0.457044661045,0.736,0.653780043125,0.0,70.0,73.0,450.0,0.701,443.0,1328.0,435.0,General Academic,0.82,0.052405,0.912,0.967,0.0,0.097938,11426.0,420.0
871,0.0,0.026699,0.592233,2014,0.022,0.0,0.075,0.028,0.086,0.17,0.104,27Q260,0.211165,27.0,27.0,0.064516129,0.06068,412.0,2.287923,2.092803,0.591,0.364078,0.59708738327,0.377,0.781553387642,0.0,58.0,73.0,375.0,0.667,364.0,1093.0,354.0,General Academic,0.82,0.114078,0.758,0.957,0.0,0.009709,11691.0,420.0
872,0.125,0.05298,0.516556,2014,0.677,0.075,0.183,0.022,0.385,0.344,0.032,27Q262,0.147903,27.0,27.0,0.0,0.013245,453.0,2.590681,2.354733,0.969,0.306843,0.537383198738,0.656,1.0,0.0,68.0,74.0,430.0,0.865,436.0,1293.0,427.0,General Academic,0.94,0.03532,0.888,0.971,0.0,0.116998,11694.0,375.0
873,0.0,0.037267,0.543478,2014,0.16,0.063,0.042,0.0,0.12,0.095,0.084,27Q302,0.192547,27.0,27.0,0.131578947,0.139752,322.0,2.262874,2.071151,0.72,0.391304,0.57453417778,0.284,0.819875776768,0.0,62.0,67.0,376.0,0.64,377.0,1123.0,370.0,General Academic,0.84,0.121118,0.867,0.954,0.0,0.024845,11691.0,420.0
874,0.11,0.289298,0.071906,2014,0.352,0.119,0.045,0.0,0.421,0.373,0.179,27Q308,0.162207,27.0,27.0,0.0342466,0.038462,598.0,2.639577,2.508336,0.945,0.43311,0.458193987608,0.716,0.812709033489,0.0,73.0,78.0,419.0,0.841,421.0,1252.0,412.0,General Academic,0.88,0.100334,0.919,0.966,0.0,0.183946,11417.0,410.0
875,0.0,0.072816,0.487864,2014,0.187,0.136,0.106,0.045,0.224,0.152,0.106,27Q309,0.165049,27.0,27.0,0.074766355,0.089806,412.0,2.366523,2.141699,0.589,0.390777,0.446909666061,0.545,0.793977797031,0.0,68.0,74.0,401.0,0.748,403.0,1200.0,396.0,General Academic,0.86,0.043689,0.839,0.972,0.0,0.024272,11691.0,435.0
876,0.151,0.211207,0.209052,2014,1.0,0.323,0.229,0.167,0.991,0.125,0.135,27Q323,0.006466,27.0,27.0,0.0,0.0,464.0,3.662484,3.4378,1.0,0.178879,0.426177173853,0.979,0.536312878132,0.0,86.0,88.0,579.0,1.0,543.0,1670.0,548.0,General Academic,0.96,0.0,0.95,0.964,0.0,0.37931,11694.0,375.0
877,0.0,0.033898,0.480226,2014,0.029,,,,0.086,,,27Q324,0.220339,27.0,27.0,0.188679245,0.039548,354.0,2.352088,2.121275,0.571,0.293785,0.564971745014,,1.0,,66.0,71.0,377.0,0.524,398.0,1154.0,379.0,General Academic,0.79,0.10452,0.782,0.948,,0.158192,11694.0,405.0
878,,0.038462,0.554487,2014,,,,,,,,27Q351,0.227564,27.0,27.0,,0.057692,312.0,2.280576,2.041129,,0.352564,0.509615361691,,1.0,,61.0,66.0,,,,,,General Academic,0.77,0.121795,0.796,0.969,,0.032051,11694.0,495.0
879,0.024,0.077374,0.797186,2014,0.048,0.037,0.057,0.013,0.06,0.076,0.06,27Q400,0.242673,27.0,27.0,0.188,0.058617,853.0,2.199356,2.054172,0.396,0.106682,0.56271982193,0.243,0.740914404392,0.0,62.0,65.0,380.0,0.36,375.0,1125.0,370.0,General Academic,0.76,0.146542,0.784,0.944,0.0,0.007034,11434.0,450.0
880,0.018,0.006623,0.423841,2014,0.018,0.013,0.021,0.0,0.07,0.05,0.054,27Q410,0.258278,,,0.325581395,0.139073,151.0,2.238879,2.184836,0.491,0.463576,,0.138,,0.0,60.0,63.0,425.0,0.263,397.0,1213.0,391.0,,0.86,0.119205,0.682,0.973,0.0,0.099338,,
881,0.017,0.29573,0.158202,2014,0.203,0.016,0.014,0.001,0.149,0.224,0.108,27Q475,0.18427,27.0,27.0,0.213425129,0.194157,2225.0,2.318624,2.206467,0.52,0.473708,0.563146054745,0.364,0.833258450031,0.0,65.0,64.0,401.0,0.417,396.0,1186.0,389.0,General Academic,0.82,0.092135,0.83,0.956,0.0,0.043146,11418.0,394.0
882,0.016,0.256166,0.259338,2014,0.199,0.012,0.02,0.005,0.141,0.2,0.101,27Q480,0.167019,27.0,27.0,0.191881919,0.187456,2838.0,2.299712,2.193635,0.545,0.388302,0.559196591377,0.338,0.881254374981,0.0,68.0,69.0,404.0,0.343,397.0,1200.0,399.0,General Academic,0.79,0.081395,0.81,0.963,0.0,0.03277,11417.0,450.0
883,0.114,0.350951,0.106765,2014,0.979,0.045,0.063,0.018,0.631,0.348,0.263,27Q650,0.114165,27.0,27.0,0.0,0.004228,946.0,2.873995,2.909117,0.953,0.393235,0.702959835529,0.737,0.687103569508,0.0,77.0,81.0,486.0,0.864,452.0,1384.0,446.0,Career Technical,0.91,0.010571,0.94,0.961,0.0,0.116279,11416.0,390.0
884,,0.096154,0.269231,2014,,,,,,,,28Q157,0.5,,,,0.25,52.0,2.265,2.257317,,0.269231,0.539295375347,,0.630081295967,,,,,,,,,,,0.384615,0.883,0.965,,0.365385,,
885,,0.144068,0.135593,2014,,,,,,,,28Q167,0.237288,,,,0.021186,236.0,2.822556,2.550089,,0.40678,0.540495872498,,0.60495865345,,74.0,,,,,,,,,0.016949,0.945,0.978,,0.283898,11375.0,420.0
886,0.0,0.252366,0.621451,2014,0.986,0.0,0.014,0.0,0.686,0.514,0.333,28Q284,0.091483,28.0,28.0,0.0285714,0.003155,317.0,2.924765,2.761812,0.957,0.097792,0.46452704072,0.861,0.765202701092,0.0,78.0,84.0,464.0,0.943,454.0,1358.0,440.0,General Academic,0.88,0.006309,0.952,0.967,0.0,0.006309,11433.0,420.0
887,0.028,0.246851,0.513854,2014,0.495,0.058,0.087,0.029,0.299,0.38,0.126,28Q310,0.143577,28.0,28.0,0.0190476,0.095718,397.0,2.469515,2.272382,0.804,0.201511,0.466769695282,0.68,0.879443585873,0.0,76.0,73.0,421.0,0.71,419.0,1250.0,410.0,General Academic,0.76,0.050378,0.871,0.961,0.0,0.032746,11432.0,420.0
888,0.109,0.27619,0.407143,2014,0.239,,,,0.217,,,28Q325,0.109524,28.0,28.0,0.043956,0.111905,420.0,2.416563,2.211587,0.826,0.22381,0.454761892557,,0.740476191044,,67.0,71.0,408.0,0.652,402.0,1211.0,401.0,General Academic,0.89,0.045238,0.869,0.98,,0.040476,11432.0,405.0
889,0.0,0.215686,0.459384,2014,0.384,,,,0.274,,,28Q328,0.154062,28.0,28.0,0.0416667,0.210084,357.0,2.299574,2.182833,0.822,0.280112,0.549019634724,,0.879551827908,,72.0,73.0,433.0,0.671,406.0,1245.0,406.0,General Academic,0.93,0.061625,0.816,0.98,,0.028011,11432.0,405.0
890,0.0,0.401515,0.434343,2014,0.273,0.05,0.2,0.0,0.409,0.35,0.175,28Q350,0.128788,28.0,28.0,0.086956522,0.065657,396.0,2.562993,2.542476,0.818,0.123737,0.477272719145,0.775,0.803030312061,0.0,68.0,81.0,437.0,0.682,427.0,1296.0,432.0,General Academic,0.87,0.042929,0.913,0.972,0.0,0.020202,11432.0,405.0
891,0.089,0.255,0.092105,2014,0.627,0.111,0.085,0.039,0.615,0.32,0.163,28Q440,0.144737,28.0,28.0,0.0548977,0.073684,3800.0,2.866196,2.801932,0.839,0.321842,0.476842105389,0.718,0.650526344776,0.0,72.0,77.0,531.0,0.745,486.0,1509.0,492.0,General Academic,0.86,0.072895,0.896,0.957,0.0,0.316053,11375.0,390.0
892,0.019,0.346154,0.346154,2014,0.333,0.018,0.041,0.018,0.056,0.136,0.045,28Q470,0.230769,,,0.5,0.269231,52.0,2.1052,2.146667,0.389,0.230769,,0.259,,0.0,,64.0,346.0,0.481,351.0,1034.0,337.0,,0.94,0.153846,0.689,0.942,0.0,0.057692,,
893,0.083,0.370474,0.320953,2014,0.555,0.039,0.03,0.021,0.323,0.342,0.164,28Q505,0.120087,28.0,28.0,0.118090452,0.142371,3231.0,2.479623,2.364094,0.739,0.256267,0.453110486269,0.596,0.806870937347,0.0,68.0,68.0,436.0,0.578,427.0,1288.0,425.0,General Academic,0.95,0.050139,0.892,0.958,0.0,0.033736,11432.0,450.0
894,0.09,0.5,0.219096,2014,0.775,0.082,0.059,0.016,0.508,0.366,0.148,28Q620,0.127768,28.0,28.0,0.0332717,0.013376,2168.0,2.861034,2.879157,0.878,0.216328,0.639298915863,0.671,0.779981553555,0.0,74.0,80.0,486.0,0.742,459.0,1395.0,450.0,Career Technical,0.86,0.069188,0.927,0.962,0.0,0.037823,11432.0,420.0
895,0.131,0.384462,0.416335,2014,0.836,0.109,0.109,0.117,0.705,0.102,0.469,28Q680,0.041833,28.0,28.0,0.0,0.001992,502.0,3.362887,3.00741,0.951,0.159363,0.394574612379,0.906,0.744759559631,0.0,76.0,80.0,514.0,0.943,510.0,1536.0,512.0,General Academic,0.8,0.011952,0.947,0.96,0.0,0.031873,11432.0,390.0
896,0.111,0.113257,0.037752,2014,0.411,,,,0.494,,,28Q686,0.179104,28.0,28.0,0.0557103,0.034241,1139.0,2.632987,2.470916,0.894,0.440737,0.508340656757,,0.614574193954,,73.0,76.0,466.0,0.772,446.0,1366.0,454.0,General Academic,0.89,0.052678,0.895,0.971,,0.375768,11375.0,410.0
897,0.3,0.749403,0.071599,2014,1.0,0.173,0.112,0.102,1.0,0.042,0.459,28Q687,0.009547,28.0,28.0,0.0,0.0,419.0,3.739634,3.95767,1.0,0.102625,0.520286381245,0.888,0.622911691666,0.0,,90.0,697.0,0.96,623.0,1951.0,631.0,General Academic,0.91,0.0,0.971,0.955,0.0,0.066826,11433.0,435.0
898,0.011,0.109735,0.663717,2014,0.256,0.072,0.064,0.04,0.133,0.184,0.144,28Q690,0.212389,28.0,28.0,0.0454545,0.023009,565.0,2.475801,2.284019,0.744,0.185841,0.536283195019,0.504,0.70088493824,0.0,61.0,73.0,394.0,0.544,414.0,1200.0,392.0,General Academic,0.79,0.115044,0.889,0.958,0.0,0.010619,11434.0,420.0
899,0.209,0.217391,0.521739,2014,0.388,0.213,0.149,0.021,0.388,0.234,0.17,28Q896,0.161491,28.0,28.0,0.0447761,0.015528,322.0,2.623813,2.359195,0.851,0.201863,0.0,0.787,1.0,0.0,66.0,78.0,438.0,0.925,445.0,1336.0,453.0,General Academic,0.87,0.021739,0.9,0.956,0.0,0.024845,11432.0,390.0
900,,0.097561,0.768293,2014,,,,,,,,29Q243,0.121951,,,,0.073171,82.0,2.511481,2.292857,,0.109756,0.414634138346,,0.792682945728,,66.0,,,,,,,,,0.04878,0.89,0.952,,0.02439,11411.0,
901,0.193,0.051613,0.821505,2014,0.202,0.034,0.068,0.057,0.211,0.079,0.08,29Q248,0.154839,29.0,29.0,0.0550459,0.043011,465.0,2.351748,2.211489,0.661,0.083871,0.548387110233,0.318,0.72258067131,0.0,67.0,62.0,403.0,0.679,399.0,1204.0,402.0,General Academic,0.8,0.075269,0.851,0.97,0.0,0.002151,11413.0,407.0
902,0.016,0.025862,0.913793,2014,0.444,0.147,0.162,0.103,0.143,0.132,0.044,29Q259,0.178161,29.0,29.0,0.0327869,0.031609,348.0,2.4086,2.139803,0.81,0.04023,0.504440486431,0.588,0.75310832262,0.0,65.0,72.0,,0.0,,,,General Academic,0.81,0.071839,0.893,0.964,0.0,0.014368,11412.0,427.0
903,0.061,0.039583,0.833333,2014,0.316,0.059,0.078,0.02,0.237,0.215,0.118,29Q265,0.19375,29.0,29.0,0.0526316,0.047917,480.0,2.317136,2.106402,0.851,0.1,0.541666686535,0.49,0.789583325386,0.0,70.0,70.0,403.0,0.693,408.0,1213.0,402.0,General Academic,0.88,0.070833,0.884,0.943,0.0,0.00625,11413.0,417.0
904,0.304,0.100402,0.716867,2014,0.286,0.053,0.095,0.042,0.33,0.294,0.074,29Q272,0.120482,29.0,29.0,0.0446429,0.024096,498.0,2.576787,2.401205,0.839,0.128514,0.475903600454,0.558,0.751004040241,0.0,67.0,77.0,458.0,0.67,451.0,1338.0,429.0,General Academic,0.8,0.044177,0.914,0.949,0.0,0.026104,11413.0,435.0
905,0.125,0.040936,0.78655,2014,0.488,0.053,0.035,0.088,0.325,0.245,0.123,29Q283,0.184211,29.0,29.0,0.0506329,0.01462,342.0,2.612828,2.235134,0.813,0.114035,0.386973172426,0.544,0.739463627338,0.0,73.0,77.0,406.0,0.863,424.0,1230.0,400.0,General Academic,0.92,0.052632,0.908,0.956,0.0,0.020468,11413.0,425.0
906,0.087,0.056548,0.809524,2014,0.319,,,,0.159,,,29Q326,0.217262,29.0,29.0,0.0289855,0.026786,336.0,2.358118,2.139743,0.797,0.092262,0.502976179123,,0.758928596973,,65.0,67.0,390.0,0.609,406.0,1200.0,404.0,General Academic,0.85,0.053571,0.885,0.974,,0.02381,11423.0,420.0
907,,0.0,0.9,2014,,,,,,,,29Q327,0.2375,29.0,29.0,,0.0,80.0,2.486579,2.1948,,0.0375,1.0,,0.698550701141,,66.0,,,,,,,General Academic,0.82,0.0625,0.887,0.985,,0.0125,11434.0,480.0
908,0.065,0.076923,0.774038,2014,0.312,0.063,0.054,0.072,0.204,0.252,0.054,29Q492,0.122596,29.0,29.0,0.0434783,0.060096,416.0,2.345063,2.283676,0.67,0.105769,0.605769217014,0.495,0.817307710648,0.0,64.0,69.0,427.0,0.624,419.0,1255.0,409.0,General Academic,0.71,0.069712,0.829,0.968,0.0,0.019231,11411.0,385.0
909,0.037,0.039711,0.808664,2014,0.134,0.014,0.068,0.014,0.11,0.178,0.041,29Q494,0.220217,29.0,29.0,0.179487179,0.046931,277.0,2.242773,2.046233,0.5,0.137184,0.519855618477,0.315,0.628158867359,0.0,61.0,63.0,414.0,0.366,416.0,1228.0,398.0,General Academic,0.72,0.122744,0.774,0.962,0.0,0.00361,,
910,0.0,0.047393,0.853081,2014,0.472,0.011,0.043,0.011,0.038,0.19,0.0,29Q496,0.251185,29.0,29.0,0.169811321,0.127962,211.0,2.114179,1.957606,0.34,0.075829,0.67772513628,0.255,0.601895749569,0.0,60.0,66.0,363.0,0.283,367.0,1079.0,349.0,General Academic,0.75,0.161137,0.784,0.883,0.0,0.014218,,
911,0.059,0.062378,0.80117,2014,0.235,0.06,0.096,0.145,0.071,0.145,0.048,29Q498,0.20078,29.0,29.0,0.0235294,0.031189,513.0,2.334045,2.122819,0.776,0.122807,0.417153984308,0.494,0.725146174431,0.0,63.0,70.0,399.0,0.424,393.0,1209.0,417.0,General Academic,0.79,0.079922,0.859,0.945,0.0,0.007797,11411.0,405.0
912,,0.218487,0.109244,2014,,,,,,,,30Q258,0.210084,,,,0.067227,119.0,2.478173,2.490192,,0.411765,0.848739504814,,0.773109257221,,74.0,,,,,,,,,0.084034,0.934,0.977,,0.134454,11106.0,450.0
913,0.179,0.399371,0.044025,2014,0.244,0.573,0.122,0.11,0.641,0.0,0.097,30Q286,0.103774,30.0,30.0,0.0,0.037736,318.0,2.854719,2.686254,0.936,0.36478,0.0,0.902,0.815972208977,0.0,76.0,80.0,467.0,0.949,455.0,1395.0,473.0,General Academic,0.94,0.015723,0.936,0.976,0.0,0.191824,11102.0,380.0
914,0.073,0.057447,0.174468,2014,0.938,0.044,0.144,0.044,0.469,0.278,0.244,30Q301,0.217021,30.0,30.0,0.0208333,0.025532,470.0,2.643286,2.358028,0.958,0.561702,0.536170184612,0.756,0.685106396675,0.0,74.0,77.0,431.0,0.927,431.0,1276.0,414.0,Career Technical,0.95,0.029787,0.934,0.977,0.0,0.195745,11101.0,390.0
915,0.039,0.273696,0.06319,2014,0.422,0.043,0.029,0.01,0.361,0.272,0.108,30Q445,0.149981,30.0,30.0,0.125,0.167111,2627.0,2.436409,2.435704,0.686,0.492196,0.564522266388,0.462,0.725923120975,0.0,70.0,69.0,469.0,0.549,430.0,1331.0,432.0,General Academic,0.75,0.083365,0.894,0.961,0.0,0.164446,11103.0,405.0
916,0.034,0.15226,0.117367,2014,0.322,0.021,0.034,0.016,0.325,0.274,0.086,30Q450,0.180809,30.0,30.0,0.080147965,0.129659,2522.0,2.404936,2.368581,0.629,0.621332,0.511102318764,0.431,0.787866771221,0.0,65.0,65.0,452.0,0.537,429.0,1309.0,428.0,General Academic,0.82,0.090404,0.785,0.949,0.0,0.100714,11106.0,441.0
917,0.31,0.09127,0.152116,2014,0.97,0.169,0.178,0.138,0.792,0.209,0.102,30Q501,0.064815,30.0,30.0,0.0,0.003968,756.0,3.391985,3.101644,0.976,0.293651,0.292328029871,0.796,0.394179880619,0.0,76.0,83.0,538.0,0.911,535.0,1609.0,536.0,General Academic,0.92,0.010582,0.941,0.965,0.0,0.451058,11106.0,450.0
918,0.117,0.16087,0.161957,2014,0.396,0.037,0.014,0.009,0.317,0.352,0.079,30Q502,0.172826,30.0,30.0,0.077922078,0.106522,920.0,2.443949,2.430253,0.683,0.579348,0.709782600403,0.491,0.813043475151,0.0,68.0,70.0,450.0,0.617,433.0,1304.0,421.0,General Academic,0.86,0.063043,0.887,0.953,0.0,0.088043,11101.0,410.0
919,0.024,0.402583,0.033369,2014,0.648,0.011,0.004,0.0,0.276,0.375,0.124,30Q555,0.010764,30.0,30.0,0.12,0.870829,929.0,1.708065,2.276725,0.624,0.50915,0.534983873367,0.514,0.918191611767,0.0,74.0,66.0,476.0,0.484,354.0,1191.0,361.0,General Academic,0.89,0.001076,0.881,0.962,0.0,0.051668,11101.0,420.0
920,0.166,0.301235,0.081481,2014,0.904,0.117,0.117,0.056,0.682,0.207,0.408,30Q575,0.112346,30.0,30.0,0.025641,0.033333,810.0,2.946473,2.914503,0.885,0.354321,0.42962962389,0.905,0.730864226818,0.0,71.0,77.0,504.0,0.809,507.0,1515.0,504.0,General Academic,0.9,0.023457,0.932,0.958,0.0,0.258025,11101.0,410.0
921,0.21,0.38961,0.029221,2014,0.952,0.302,0.132,0.189,0.984,0.056,0.302,30Q580,0.00974,30.0,30.0,0.0,0.0,308.0,3.682967,3.4675,0.984,0.25,0.446000009775,0.981,0.446000009775,0.0,,93.0,640.0,0.984,590.0,1845.0,615.0,General Academic,0.91,0.006494,0.966,0.971,0.0,0.324675,11106.0,420.0
922,0.254,0.11575,0.11575,2014,0.978,0.092,0.075,0.042,0.545,0.332,0.342,31R047,0.184061,31.0,31.0,0.0149254,0.003795,527.0,2.86051,2.675631,0.896,0.193548,0.423149913549,0.883,0.438330173492,0.0,77.0,84.0,477.0,0.858,479.0,1442.0,486.0,General Academic,0.91,0.036053,0.942,0.966,0.0,0.56926,10314.0,405.0
923,0.187,0.03212,0.14561,2014,0.352,0.012,0.012,0.048,0.22,0.297,0.25,31R064,0.293362,31.0,31.0,0.0111111,0.004283,467.0,2.660892,2.397969,0.912,0.17773,0.466809421778,0.619,0.509635984898,0.0,71.0,76.0,417.0,0.736,446.0,1284.0,421.0,General Academic,0.89,0.047109,0.888,0.96,0.0,0.618844,10314.0,380.0
924,0.14,0.064935,0.212121,2014,0.68,0.1,0.162,0.054,0.59,0.23,0.246,31R080,0.220779,31.0,31.0,0.009901,0.010823,462.0,2.758732,2.563477,0.91,0.205628,0.511006295681,0.792,0.493710696697,0.0,68.0,74.0,522.0,0.76,502.0,1508.0,484.0,General Academic,0.89,0.056277,0.911,0.978,0.0,0.515152,10301.0,380.0
925,0.067,0.075347,0.11741,2014,0.542,0.052,0.04,0.014,0.313,0.24,0.191,31R440,0.234455,31.0,31.0,0.098802395,0.047915,2734.0,2.501702,2.304864,0.775,0.278713,0.514996349812,0.537,0.579370856285,0.0,70.0,77.0,446.0,0.644,434.0,1312.0,432.0,General Academic,0.85,0.096928,0.884,0.961,0.0,0.523043,10306.0,375.0
926,0.143,0.067447,0.290412,2014,0.393,0.052,0.054,0.037,0.252,0.161,0.124,31R445,0.28874,31.0,31.0,0.138317757,0.054627,1794.0,2.34705,2.156887,0.67,0.416388,0.52787065506,0.428,0.668338894844,0.0,66.0,69.0,441.0,0.497,435.0,1302.0,426.0,General Academic,0.88,0.140468,0.86,0.955,0.0,0.220736,10302.0,405.0
927,0.142,0.071786,0.385225,2014,0.623,0.059,0.105,0.061,0.331,0.184,0.153,31R450,0.209516,31.0,31.0,0.092436975,0.058431,2396.0,2.48098,2.264987,0.8,0.335977,0.469949930906,0.562,0.745826363564,0.0,69.0,73.0,452.0,0.633,454.0,1357.0,451.0,General Academic,0.8,0.104758,0.887,0.959,0.0,0.201586,10301.0,390.0
928,0.17,0.046247,0.019712,2014,0.627,0.076,0.076,0.081,0.531,0.213,0.217,31R455,0.191812,31.0,31.0,0.0594872,0.009603,3957.0,2.819689,2.680959,0.851,0.106899,0.512509465218,0.663,0.309577971697,0.0,72.0,77.0,500.0,0.757,480.0,1465.0,485.0,General Academic,0.83,0.056103,0.903,0.96,0.0,0.81678,10312.0,405.0
929,0.095,0.133487,0.113551,2014,0.736,0.1,0.094,0.052,0.433,0.227,0.23,31R460,0.223924,31.0,31.0,0.0567465,0.032072,3461.0,2.753057,2.571985,0.836,0.258307,0.516902625561,0.703,0.570066452026,0.0,67.0,78.0,492.0,0.677,482.0,1454.0,480.0,General Academic,0.86,0.123086,0.894,0.956,0.0,0.488298,10314.0,404.0
930,0.059,0.050633,0.332278,2014,0.645,0.017,0.069,0.023,0.237,0.174,0.139,31R600,0.292722,31.0,31.0,0.087248322,0.028481,632.0,2.364744,2.172408,0.75,0.406646,0.702531635761,0.422,0.697784781456,0.0,68.0,70.0,451.0,0.493,433.0,1292.0,408.0,Career Technical,0.85,0.109177,0.84,0.958,0.0,0.207278,10301.0,420.0
931,0.461,0.361134,0.011336,2014,1.0,0.197,0.215,0.31,1.0,0.0,0.267,31R605,0.017004,31.0,31.0,0.0,0.001619,1235.0,3.825604,3.907644,1.0,0.054251,0.5716599226,0.989,0.316599190235,0.0,90.0,91.0,694.0,0.99,658.0,2017.0,665.0,General Academic,0.96,0.00081,0.962,0.961,0.0,0.567611,10306.0,405.0
932,,0.019704,0.527094,2014,,,,,,,,32K168,0.182266,32.0,32.0,,0.123153,203.0,2.333036,2.317558,,0.413793,0.586206912994,,0.891625642776,,73.0,82.0,,,,,,General Academic,0.85,0.093596,0.871,0.975,,0.024631,11237.0,450.0
933,0.0,0.014205,0.173295,2014,0.341,0.0,0.0,0.0,0.134,0.2,0.158,32K403,0.244318,32.0,32.0,0.148148148,0.386364,352.0,2.104387,2.050101,0.622,0.789773,0.471590906382,0.358,1.0,0.0,64.0,64.0,367.0,0.512,357.0,1064.0,340.0,General Academic,0.83,0.119318,0.815,0.975,0.0,0.017045,11237.0,420.0
934,0.0,0.007797,0.089669,2014,0.195,0.0,0.007,0.0,0.135,0.365,0.155,32K545,0.206628,32.0,32.0,0.097744361,0.187135,513.0,2.144925,2.094033,0.586,0.88694,0.553606212139,0.527,0.929824590683,0.0,63.0,67.0,382.0,0.549,374.0,1119.0,363.0,General Academic,0.89,0.089669,0.844,0.938,0.0,0.007797,11221.0,465.0
935,0.304,0.002404,0.228365,2014,0.107,0.019,0.028,0.009,0.107,0.198,0.057,32K549,0.225962,32.0,32.0,0.137614679,0.161058,416.0,2.188324,2.052598,0.688,0.752404,0.463942319155,0.311,1.0,0.0,63.0,66.0,357.0,0.643,361.0,1076.0,358.0,General Academic,0.89,0.091346,0.811,0.961,0.0,0.009615,11237.0,405.0
936,0.0,0.015974,0.28115,2014,0.114,0.037,0.019,0.009,0.125,0.148,0.093,32K552,0.290735,32.0,32.0,0.193181818,0.28754,313.0,2.070658,1.995907,0.477,0.686901,0.539936125278,0.306,0.964856207371,0.0,62.0,63.0,394.0,0.432,365.0,1128.0,369.0,General Academic,,0.220447,0.79,0.975,0.0,0.00639,11237.0,450.0
937,0.0,0.020548,0.150685,2014,0.355,0.059,0.029,0.059,0.419,0.353,0.235,32K554,0.143836,32.0,32.0,0.0,0.034247,146.0,2.806993,2.612168,0.935,0.815068,0.474474459887,0.735,0.909909904003,0.0,70.0,77.0,445.0,0.935,412.0,1267.0,410.0,General Academic,0.97,0.054795,0.944,0.96,0.0,0.006849,11212.0,405.0
938,0.116,0.01105,0.196133,2014,0.241,0.063,0.0,0.036,0.125,0.249,0.027,32K556,0.21547,32.0,32.0,0.127272727,0.160221,362.0,2.159775,2.052665,0.679,0.787293,0.511049747467,0.375,0.955801129341,0.0,59.0,60.0,374.0,0.446,380.0,1129.0,375.0,General Academic,0.89,0.099448,0.813,0.975,0.0,0.005525,11221.0,510.0
939,0.0,0.022059,0.768382,2014,0.74,0.049,0.082,0.115,0.22,0.377,0.082,84K359,0.091912,,,,0.007353,272.0,2.219115,2.079387,0.92,0.205882,0.494450062513,0.705,0.891019165516,0.0,71.0,65.0,403.0,0.92,415.0,1231.0,413.0,,,0.022059,0.892,,0.0,0.0,,
940,0.038,0.003096,0.334365,2014,0.211,0.058,0.075,0.041,0.172,0.282,0.075,84K473,0.171311,,,,0.049536,969.0,2.356027,2.253598,0.818,0.640867,0.464396297932,0.531,0.865841090679,0.0,68.0,71.0,394.0,0.804,399.0,1189.0,396.0,,,0.043344,0.88,,0.0,0.014448,,
